payment_id,customer_id,amount,timestamp,payment_status,failure_reason,attempt_number,payment_method
PAY217028,C101495,15332.29,2026-01-20 17:11:18,failed,insufficient_funds,1,card
PAY217029,C101142,22681.48,2026-07-28 11:29:21,failed,expired_card,1,card
PAY217030,C103731,5018.95,2026-04-02 11:12:34,failed,authentication_failure,2,netbanking
PAY217031,C103620,5336.25,2026-05-17 02:35:24,failed,insufficient_funds,3,upi
PAY217032,C100367,4227.94,2026-05-24 15:02:06,failed,payment_method_invalid,1,netbanking
PAY217033,C102105,15521.66,2026-03-28 11:01:49,failed,insufficient_funds,2,wallet
PAY217034,C102667,9751.89,2026-06-06 15:45:50,failed,network_error,1,card
PAY217035,C103122,8136.92,2026-02-03 17:08:03,failed,payment_method_invalid,2,card
PAY217036,C100810,4575.87,2026-07-19 01:12:30,failed,payment_method_invalid,2,card
PAY217037,C103404,5652.67,2026-07-22 12:08:02,failed,insufficient_funds,1,card
PAY217038,C102621,14162.34,2026-01-05 13:49:48,failed,authentication_failure,2,card
PAY217039,C103515,22901.44,2026-04-20 15:26:25,failed,expired_card,1,card
PAY217040,C102721,19182.97,2026-04-08 20:00:38,failed,authentication_failure,2,card
PAY217041,C103482,38639.54,2026-06-23 14:39:38,failed,network_error,1,card
PAY217042,C100119,5787.13,2026-06-23 14:28:19,failed,payment_method_invalid,1,netbanking
PAY217043,C100901,5599.81,2026-04-07 14:08:40,failed,expired_card,1,netbanking
PAY217044,C102128,6694.08,2026-05-31 11:28:56,failed,expired_card,2,upi
PAY217045,C101213,5628.7,2026-01-13 11:12:08,failed,network_error,1,card
PAY217046,C100791,2780.4,2026-04-29 19:50:50,failed,network_error,3,upi
PAY217047,C102831,11325.11,2026-06-10 13:53:16,failed,insufficient_funds,3,card
PAY217048,C103971,6227.34,2026-06-22 12:25:16,failed,insufficient_funds,1,card
PAY217049,C102150,3524.2,2026-02-03 11:32:21,failed,payment_method_invalid,1,card
PAY217050,C102433,6439.85,2026-05-05 08:09:41,failed,bank_decline,2,card
PAY217051,C102437,2434.43,2026-02-24 19:37:51,failed,bank_decline,2,card
PAY217052,C101667,7463.83,2026-07-09 03:49:39,failed,network_error,1,card
PAY217053,C102710,5868.94,2026-07-27 12:40:56,failed,expired_card,2,wallet
PAY217054,C103226,6202.06,2026-01-17 07:28:20,failed,network_error,1,upi
PAY217055,C100457,4578.71,2026-07-12 17:24:53,failed,authentication_failure,1,card
PAY217056,C101101,4559.52,2026-02-17 08:02:47,failed,insufficient_funds,1,upi
PAY217057,C100673,16270.17,2026-03-14 11:22:59,failed,insufficient_funds,2,upi
PAY217058,C103169,7033.12,2026-04-10 09:32:50,failed,network_error,2,netbanking
PAY217059,C102551,7692.67,2026-01-12 22:07:40,failed,insufficient_funds,2,card
PAY217060,C102686,13319.49,2026-04-02 07:07:57,failed,expired_card,1,card
PAY217061,C102501,7378.24,2026-01-29 20:40:09,failed,expired_card,1,upi
PAY217062,C102129,12946.86,2026-06-07 17:32:45,failed,network_error,2,upi
PAY217063,C103269,1730.52,2026-02-21 21:59:35,failed,authentication_failure,1,upi
PAY217064,C100628,8319.76,2026-02-20 05:22:13,failed,payment_method_invalid,2,card
PAY217065,C102775,2471.23,2026-06-29 01:16:15,failed,expired_card,2,card
PAY217066,C103337,30517.88,2026-01-09 17:19:35,failed,expired_card,1,upi
PAY217067,C100830,4624.32,2026-07-18 17:16:42,failed,network_error,1,upi
PAY217068,C102838,3280.95,2026-07-06 05:05:22,failed,bank_decline,3,upi
PAY217069,C100280,4218.76,2026-04-27 19:20:59,failed,network_error,1,card
PAY217070,C100653,5564.15,2026-03-27 23:06:57,failed,insufficient_funds,2,wallet
PAY217071,C101564,72208.2,2026-05-07 01:35:02,failed,insufficient_funds,1,card
PAY217072,C103999,1020.76,2026-05-29 12:30:36,failed,bank_decline,1,card
PAY217073,C101485,2952.77,2026-01-28 16:12:22,failed,insufficient_funds,2,card
PAY217074,C101715,35664.97,2026-04-29 09:38:40,failed,network_error,2,upi
PAY217075,C103069,17026.07,2026-01-25 01:00:18,failed,authentication_failure,1,netbanking
PAY217076,C103193,1707.3,2026-07-01 09:36:42,failed,network_error,2,card
PAY217077,C102685,12464.43,2026-01-22 22:41:44,failed,network_error,2,netbanking
PAY217078,C100121,2356.56,2026-03-09 12:59:24,failed,network_error,2,netbanking
PAY217079,C103488,5803.19,2026-02-16 10:27:52,failed,bank_decline,1,card
PAY217080,C101043,17738.47,2026-06-16 16:54:43,failed,network_error,1,card
PAY217081,C102017,7872.01,2026-03-28 00:30:26,failed,bank_decline,1,upi
PAY217082,C102926,5425.87,2026-01-04 06:16:09,failed,insufficient_funds,2,netbanking
PAY217083,C101154,14088.64,2026-02-18 23:35:20,failed,bank_decline,1,card
PAY217084,C102742,2453.12,2026-05-14 17:57:08,failed,expired_card,1,netbanking
PAY217085,C102017,11450.94,2026-06-12 16:19:30,failed,network_error,1,wallet
PAY217086,C100625,28841.74,2026-06-19 06:38:15,failed,payment_method_invalid,2,upi
PAY217087,C100862,23571.54,2026-05-23 12:13:01,failed,insufficient_funds,1,upi
PAY217088,C103051,3231.4,2026-05-17 17:01:17,failed,network_error,1,card
PAY217089,C100242,4834.06,2026-07-20 01:39:32,failed,network_error,2,upi
PAY217090,C101526,1968.63,2026-06-21 01:15:26,failed,payment_method_invalid,1,card
PAY217091,C101998,59860.5,2026-06-16 07:22:37,failed,insufficient_funds,1,card
PAY217092,C101535,7343.2,2026-04-18 11:56:25,failed,bank_decline,1,card
PAY217093,C101654,12408.45,2026-06-17 21:21:34,failed,network_error,2,upi
PAY217094,C103887,49602.56,2026-02-13 05:06:52,failed,payment_method_invalid,1,card
PAY217095,C100128,2166.5,2026-05-18 13:26:27,failed,bank_decline,1,card
PAY217096,C103926,7825.18,2026-02-14 18:49:36,failed,network_error,3,upi
PAY217097,C102885,2674.9,2026-01-09 20:12:10,failed,bank_decline,1,card
PAY217098,C103671,8410.71,2026-02-08 01:12:58,failed,expired_card,2,upi
PAY217099,C102577,25141.32,2026-05-26 03:20:35,failed,insufficient_funds,1,card
PAY217100,C103775,1747.67,2026-04-22 11:27:10,failed,insufficient_funds,1,card
PAY217101,C100295,4872.71,2026-06-05 16:11:06,failed,insufficient_funds,1,upi
PAY217102,C102873,6777.97,2026-05-12 22:39:03,failed,network_error,1,upi
PAY217103,C102840,118894.07,2026-01-04 01:49:56,failed,bank_decline,1,netbanking
PAY217104,C103727,9630.21,2026-01-21 12:45:09,failed,payment_method_invalid,2,card
PAY217105,C100331,9383.13,2026-06-25 21:07:12,failed,bank_decline,1,card
PAY217106,C102032,3914.35,2026-06-28 07:22:14,failed,insufficient_funds,2,card
PAY217107,C102070,22923.74,2026-02-04 08:18:03,failed,bank_decline,2,card
PAY217108,C100377,8645.58,2026-01-23 19:34:54,failed,network_error,2,upi
PAY217109,C102488,1477.74,2026-05-23 13:23:20,failed,expired_card,2,card
PAY217110,C101923,2985.78,2026-06-16 17:15:15,failed,expired_card,1,netbanking
PAY217111,C101995,37514.21,2026-03-17 22:45:58,failed,expired_card,1,card
PAY217112,C102729,24277.52,2026-05-15 00:01:32,failed,payment_method_invalid,1,upi
PAY217113,C102989,5897.68,2026-07-26 14:11:58,failed,insufficient_funds,3,upi
PAY217114,C102649,23982.83,2026-05-28 00:43:31,failed,expired_card,1,netbanking
PAY217115,C101542,17987.65,2026-06-02 15:01:23,failed,authentication_failure,1,card
PAY217116,C103854,2084.6,2026-05-23 03:20:19,failed,insufficient_funds,1,upi
PAY217117,C100851,4041.0,2026-06-14 18:20:56,failed,expired_card,2,card
PAY217118,C101359,6055.56,2026-04-19 08:38:12,failed,insufficient_funds,1,upi
PAY217119,C101945,12369.29,2026-03-06 06:25:05,failed,bank_decline,2,upi
PAY217120,C101250,3124.91,2026-06-25 06:18:50,failed,network_error,3,upi
PAY217121,C101368,7724.59,2026-04-01 13:28:44,failed,insufficient_funds,3,upi
PAY217122,C103708,6988.86,2026-07-20 01:38:53,failed,expired_card,1,card
PAY217123,C100605,27944.94,2026-04-29 12:19:14,failed,network_error,1,netbanking
PAY217124,C102046,6697.0,2026-04-22 09:17:09,failed,insufficient_funds,3,card
PAY217125,C101884,9873.0,2026-04-04 13:21:44,failed,bank_decline,1,upi
PAY217126,C100347,5054.72,2026-02-04 02:28:44,failed,bank_decline,1,upi
PAY217127,C100805,7695.34,2026-07-18 16:40:26,failed,insufficient_funds,1,upi
PAY217128,C101090,7232.61,2026-02-19 16:53:57,failed,authentication_failure,4,card
PAY217129,C101881,6355.36,2026-05-18 20:59:06,failed,payment_method_invalid,2,card
PAY217130,C101665,29262.46,2026-02-16 14:29:56,failed,network_error,1,card
PAY217131,C102370,1307.61,2026-06-12 17:22:06,failed,payment_method_invalid,1,wallet
PAY217132,C101506,28869.07,2026-03-25 09:15:44,failed,payment_method_invalid,2,upi
PAY217133,C103128,21570.15,2026-06-07 14:47:10,failed,network_error,1,upi
PAY217134,C101467,10058.14,2026-02-26 07:21:15,failed,payment_method_invalid,1,card
PAY217135,C103412,8904.96,2026-07-19 02:48:24,failed,authentication_failure,1,card
PAY217136,C103999,1666.85,2026-07-03 06:01:00,failed,authentication_failure,1,upi
PAY217137,C102672,4144.29,2026-01-19 19:00:59,failed,insufficient_funds,1,card
PAY217138,C100407,37463.07,2026-05-05 02:56:07,failed,authentication_failure,1,card
PAY217139,C103574,3174.72,2026-03-09 17:22:04,failed,insufficient_funds,1,card
PAY217140,C103266,2563.05,2026-05-16 07:37:20,failed,expired_card,1,upi
PAY217141,C102231,5200.16,2026-01-30 14:00:10,failed,insufficient_funds,1,card
PAY217142,C101359,3319.26,2026-01-15 01:42:25,failed,authentication_failure,2,card
PAY217143,C102841,15727.4,2026-02-12 23:21:50,failed,payment_method_invalid,1,card
PAY217144,C102462,1122.28,2026-04-24 11:35:40,failed,bank_decline,2,upi
PAY217145,C103081,4961.12,2026-03-14 08:59:55,failed,network_error,1,upi
PAY217146,C102581,31092.68,2026-02-27 22:58:52,failed,insufficient_funds,1,upi
PAY217147,C103299,1731.49,2026-02-08 11:30:50,failed,insufficient_funds,3,card
PAY217148,C103869,10801.13,2026-05-19 19:34:01,failed,payment_method_invalid,1,upi
PAY217149,C103007,6694.69,2026-07-21 00:26:21,failed,expired_card,1,netbanking
PAY217150,C101271,2543.7,2026-01-23 22:38:53,failed,expired_card,1,card
PAY217151,C103609,4108.32,2026-03-01 20:52:43,failed,authentication_failure,1,card
PAY217152,C103307,5840.08,2026-03-14 06:30:16,failed,bank_decline,1,card
PAY217153,C101891,18924.68,2026-04-15 00:11:28,failed,network_error,2,upi
PAY217154,C100239,486.62,2026-01-19 10:01:17,failed,network_error,2,upi
PAY217155,C103813,3050.17,2026-06-27 20:32:04,failed,insufficient_funds,3,upi
PAY217156,C102162,8156.64,2026-06-19 17:31:47,failed,authentication_failure,3,card
PAY217157,C101601,876.12,2026-01-27 00:44:39,failed,authentication_failure,2,card
PAY217158,C102428,5382.72,2026-07-03 08:00:38,failed,network_error,1,netbanking
PAY217159,C100280,1907.94,2026-01-31 18:00:56,failed,bank_decline,1,card
PAY217160,C103302,1369.0,2026-05-10 03:05:45,failed,bank_decline,2,wallet
PAY217161,C100728,5495.07,2026-02-12 20:31:52,failed,expired_card,2,card
PAY217162,C101030,8910.21,2026-06-18 12:17:19,failed,expired_card,1,card
PAY217163,C102233,12490.38,2026-01-13 19:15:20,failed,insufficient_funds,1,card
PAY217164,C102657,8787.44,2026-04-10 22:59:24,failed,expired_card,1,upi
PAY217165,C100058,2326.37,2026-05-14 20:53:18,failed,expired_card,1,netbanking
PAY217166,C102324,5137.73,2026-01-18 18:26:43,failed,insufficient_funds,1,card
PAY217167,C100629,75639.61,2026-07-07 17:47:24,failed,bank_decline,1,upi
PAY217168,C103816,15431.38,2026-01-04 07:08:20,failed,network_error,2,card
PAY217169,C101496,53289.27,2026-05-22 02:48:34,failed,authentication_failure,1,netbanking
PAY217170,C101961,11427.03,2026-04-10 07:06:32,failed,payment_method_invalid,1,upi
PAY217171,C102497,17186.49,2026-04-06 03:48:25,failed,bank_decline,2,card
PAY217172,C100626,78216.24,2026-01-16 00:49:01,failed,network_error,3,card
PAY217173,C100662,6343.11,2026-07-19 13:09:05,failed,payment_method_invalid,2,wallet
PAY217174,C103836,3822.09,2026-06-10 16:24:43,failed,insufficient_funds,1,netbanking
PAY217175,C102299,22208.7,2026-05-22 09:28:51,failed,bank_decline,1,card
PAY217176,C100907,1247.08,2026-04-12 00:53:09,failed,network_error,2,card
PAY217177,C102652,48481.01,2026-06-09 19:51:38,failed,insufficient_funds,2,upi
PAY217178,C103571,5645.29,2026-03-03 11:50:19,failed,payment_method_invalid,1,card
PAY217179,C103054,12288.03,2026-05-09 02:45:52,failed,insufficient_funds,2,netbanking
PAY217180,C101600,13280.38,2026-02-10 20:42:12,failed,authentication_failure,3,wallet
PAY217181,C102641,48438.03,2026-01-27 10:12:51,failed,expired_card,1,upi
PAY217182,C103582,12615.18,2026-02-12 14:55:13,failed,expired_card,1,upi
PAY217183,C101000,1096.1,2026-03-26 16:02:13,failed,insufficient_funds,1,card
PAY217184,C103161,10059.97,2026-06-21 13:59:11,failed,network_error,3,upi
PAY217185,C103989,9423.84,2026-04-03 09:30:57,failed,payment_method_invalid,1,upi
PAY217186,C101380,9349.95,2026-04-15 03:13:14,failed,network_error,1,upi
PAY217187,C103552,8236.08,2026-02-11 23:17:13,failed,insufficient_funds,3,upi
PAY217188,C100088,21964.81,2026-04-23 02:22:25,failed,expired_card,1,card
PAY217189,C101494,4875.32,2026-01-24 05:14:57,failed,expired_card,1,card
PAY217190,C101105,35343.79,2026-05-11 12:19:29,failed,bank_decline,1,card
PAY217191,C100116,17282.69,2026-03-10 21:14:57,failed,network_error,3,card
PAY217192,C102410,2992.56,2026-02-22 23:08:52,failed,network_error,1,netbanking
PAY217193,C102114,5292.4,2026-04-23 09:27:01,failed,insufficient_funds,2,card
PAY217194,C101517,11592.36,2026-03-27 07:58:30,failed,bank_decline,1,card
PAY217195,C103460,10630.39,2026-04-29 00:18:06,failed,payment_method_invalid,2,upi
PAY217196,C100992,20860.84,2026-01-17 10:19:05,failed,authentication_failure,1,upi
PAY217197,C103287,8536.7,2026-07-21 13:45:15,failed,expired_card,1,netbanking
PAY217198,C102543,7209.68,2026-05-21 08:20:46,failed,bank_decline,3,card
PAY217199,C103590,28902.49,2026-06-25 21:13:50,failed,expired_card,1,card
PAY217200,C100027,388.98,2026-05-26 06:25:40,failed,bank_decline,1,card
PAY217201,C103878,3380.48,2026-03-25 15:16:49,failed,authentication_failure,3,card
PAY217202,C100009,5566.1,2026-03-07 04:09:20,failed,bank_decline,1,card
PAY217203,C102852,15594.75,2026-05-28 00:10:04,failed,insufficient_funds,1,wallet
PAY217204,C103010,4489.92,2026-07-14 14:05:55,failed,bank_decline,1,card
PAY217205,C100649,3134.54,2026-03-19 11:08:06,failed,insufficient_funds,2,upi
PAY217206,C100140,7026.75,2026-05-03 00:48:37,failed,bank_decline,1,card
PAY217207,C100145,10121.29,2026-05-29 17:23:47,failed,authentication_failure,1,wallet
PAY217208,C100517,22242.13,2026-05-18 11:32:36,failed,expired_card,3,card
PAY217209,C100605,45178.33,2026-06-21 09:27:03,failed,network_error,1,card
PAY217210,C103868,2044.97,2026-02-12 08:46:28,failed,expired_card,2,card
PAY217211,C100804,10844.09,2026-03-15 09:41:00,failed,insufficient_funds,1,netbanking
PAY217212,C103221,10845.74,2026-03-22 04:32:13,failed,expired_card,1,upi
PAY217213,C100245,33792.24,2026-05-19 21:23:31,failed,network_error,1,wallet
PAY217214,C102617,11012.32,2026-04-15 13:13:38,failed,bank_decline,3,card
PAY217215,C101813,3114.58,2026-04-28 20:33:01,failed,authentication_failure,2,card
PAY217216,C102161,3012.7,2026-06-14 10:13:25,failed,insufficient_funds,1,card
PAY217217,C103135,24444.53,2026-03-20 05:30:10,failed,expired_card,1,upi
PAY217218,C100839,7984.84,2026-03-28 00:34:30,failed,expired_card,2,upi
PAY217219,C100017,4826.9,2026-07-06 06:49:18,failed,expired_card,1,card
PAY217220,C100883,3507.12,2026-03-30 14:12:14,failed,payment_method_invalid,4,netbanking
PAY217221,C103214,7218.51,2026-04-25 06:11:51,failed,bank_decline,3,netbanking
PAY217222,C102365,2812.54,2026-05-06 07:06:52,failed,insufficient_funds,1,wallet
PAY217223,C103701,4900.55,2026-05-06 23:58:23,failed,expired_card,1,card
PAY217224,C103337,32416.05,2026-03-17 13:46:59,failed,bank_decline,4,upi
PAY217225,C100607,2743.71,2026-03-23 03:21:16,failed,authentication_failure,1,card
PAY217226,C100231,4831.18,2026-06-12 19:26:46,failed,authentication_failure,1,card
PAY217227,C100085,15750.98,2026-02-07 07:47:32,failed,expired_card,2,upi
PAY217228,C100756,57147.9,2026-04-07 01:34:03,failed,network_error,1,card
PAY217229,C101917,10920.9,2026-06-24 10:05:49,failed,bank_decline,2,card
PAY217230,C100065,4338.07,2026-07-19 14:22:04,failed,payment_method_invalid,3,upi
PAY217231,C103474,5323.0,2026-04-15 08:31:43,failed,network_error,1,upi
PAY217232,C101913,6071.83,2026-03-22 05:38:12,failed,bank_decline,3,upi
PAY217233,C102947,12592.3,2026-04-05 01:05:42,failed,expired_card,2,card
PAY217234,C103491,4873.37,2026-07-21 10:05:41,failed,insufficient_funds,1,netbanking
PAY217235,C100138,26705.87,2026-04-30 18:35:58,failed,expired_card,2,upi
PAY217236,C101735,18088.74,2026-05-23 03:29:13,failed,insufficient_funds,1,card
PAY217237,C102693,15820.8,2026-07-01 18:13:54,failed,payment_method_invalid,1,card
PAY217238,C103987,3327.54,2026-03-09 19:02:46,failed,bank_decline,1,wallet
PAY217239,C103270,4147.71,2026-04-25 08:26:08,failed,insufficient_funds,1,netbanking
PAY217240,C100867,10697.54,2026-02-20 01:06:36,failed,authentication_failure,1,card
PAY217241,C101084,6751.4,2026-01-30 06:49:24,failed,authentication_failure,2,netbanking
PAY217242,C103197,3576.31,2026-05-14 05:10:45,failed,insufficient_funds,2,card
PAY217243,C102613,19877.04,2026-07-30 23:47:03,failed,insufficient_funds,1,upi
PAY217244,C100998,13113.0,2026-07-02 16:14:21,failed,bank_decline,1,upi
PAY217245,C101975,5863.31,2026-01-17 17:56:40,failed,expired_card,2,netbanking
PAY217246,C103715,80201.05,2026-03-02 16:21:35,failed,insufficient_funds,1,card
PAY217247,C100822,14009.52,2026-03-09 16:47:03,failed,bank_decline,1,card
PAY217248,C101319,49960.74,2026-04-08 19:48:03,failed,bank_decline,1,upi
PAY217249,C103606,3685.69,2026-06-29 09:26:49,failed,authentication_failure,1,netbanking
PAY217250,C102691,32910.29,2026-06-25 21:29:09,failed,authentication_failure,2,upi
PAY217251,C100892,2199.24,2026-01-15 12:08:01,failed,insufficient_funds,1,wallet
PAY217252,C101148,10535.59,2026-02-04 05:47:31,failed,expired_card,1,card
PAY217253,C103361,4709.15,2026-03-28 08:53:18,failed,bank_decline,3,card
PAY217254,C101121,1677.6,2026-05-02 22:18:42,failed,network_error,3,wallet
PAY217255,C102806,4238.13,2026-07-20 18:13:03,failed,insufficient_funds,4,card
PAY217256,C101983,3158.19,2026-05-06 19:44:20,failed,expired_card,1,upi
PAY217257,C100883,4841.08,2026-03-31 10:19:41,failed,authentication_failure,2,card
PAY217258,C101472,3986.94,2026-03-30 16:27:35,failed,insufficient_funds,1,card
PAY217259,C102845,8572.49,2026-03-06 05:41:38,failed,insufficient_funds,3,wallet
PAY217260,C103208,5166.45,2026-07-07 04:23:54,failed,bank_decline,1,upi
PAY217261,C100104,34279.54,2026-01-24 12:03:28,failed,payment_method_invalid,2,netbanking
PAY217262,C103622,4183.27,2026-06-27 17:30:21,failed,expired_card,2,upi
PAY217263,C100945,3864.57,2026-07-24 10:36:36,failed,insufficient_funds,4,card
PAY217264,C102595,5111.79,2026-03-03 18:37:00,failed,authentication_failure,2,wallet
PAY217265,C101141,10117.62,2026-05-01 05:17:01,failed,bank_decline,2,card
PAY217266,C101070,14883.38,2026-01-21 16:56:53,failed,bank_decline,2,netbanking
PAY217267,C103556,6568.85,2026-01-16 14:27:50,failed,insufficient_funds,2,card
PAY217268,C102803,10987.38,2026-04-11 05:05:04,failed,insufficient_funds,3,wallet
PAY217269,C103661,7085.61,2026-06-02 12:18:26,failed,bank_decline,1,card
PAY217270,C100083,2256.64,2026-05-31 11:04:48,failed,authentication_failure,1,card
PAY217271,C101083,31519.26,2026-05-20 09:32:31,failed,expired_card,1,card
PAY217272,C100194,7795.75,2026-07-30 14:54:26,failed,payment_method_invalid,1,card
PAY217273,C101898,1362.53,2026-06-04 15:17:50,failed,bank_decline,3,netbanking
PAY217274,C101846,16357.62,2026-05-19 02:26:19,failed,bank_decline,1,upi
PAY217275,C103926,14079.88,2026-03-06 02:13:32,failed,bank_decline,1,card
PAY217276,C100923,3047.64,2026-06-09 16:34:52,failed,network_error,1,card
PAY217277,C102663,2300.66,2026-04-05 01:45:40,failed,insufficient_funds,2,card
PAY217278,C103977,4669.86,2026-02-04 01:35:40,failed,authentication_failure,2,wallet
PAY217279,C100278,34992.78,2026-06-11 20:52:38,failed,insufficient_funds,3,upi
PAY217280,C101780,4410.44,2026-04-01 11:09:55,failed,payment_method_invalid,3,netbanking
PAY217281,C101565,3082.35,2026-04-20 11:01:38,failed,authentication_failure,4,card
PAY217282,C100105,9975.03,2026-01-01 13:17:23,failed,insufficient_funds,2,wallet
PAY217283,C101685,14769.75,2026-05-26 02:20:27,failed,insufficient_funds,1,card
PAY217284,C101014,4502.75,2026-07-17 17:12:04,failed,expired_card,4,card
PAY217285,C101225,37847.63,2026-05-31 09:27:00,failed,bank_decline,4,upi
PAY217286,C100850,2194.61,2026-05-02 23:44:52,failed,expired_card,1,card
PAY217287,C102079,5377.33,2026-05-09 17:33:17,failed,network_error,2,upi
PAY217288,C101593,22863.81,2026-02-27 11:25:40,failed,authentication_failure,1,wallet
PAY217289,C102944,12021.98,2026-06-27 10:13:46,failed,bank_decline,1,upi
PAY217290,C101413,12998.0,2026-06-11 10:42:35,failed,bank_decline,1,upi
PAY217291,C102766,4992.9,2026-02-02 11:11:44,failed,payment_method_invalid,1,card
PAY217292,C102109,1919.54,2026-04-20 08:33:26,failed,authentication_failure,1,upi
PAY217293,C101406,45810.08,2026-05-26 23:48:14,failed,expired_card,1,card
PAY217294,C103294,7745.83,2026-05-21 15:43:37,failed,authentication_failure,1,card
PAY217295,C102946,9493.83,2026-07-25 05:27:32,failed,payment_method_invalid,1,upi
PAY217296,C102103,19122.95,2026-03-20 18:39:09,failed,authentication_failure,2,card
PAY217297,C102136,11075.71,2026-03-24 16:16:04,failed,authentication_failure,1,upi
PAY217298,C103054,14805.84,2026-03-28 19:24:23,failed,insufficient_funds,1,card
PAY217299,C103078,4466.1,2026-04-19 18:01:48,failed,authentication_failure,3,upi
PAY217300,C102849,3660.24,2026-06-26 01:39:27,failed,authentication_failure,1,card
PAY217301,C100455,2675.36,2026-06-08 03:52:42,failed,bank_decline,2,netbanking
PAY217302,C100920,1710.18,2026-03-16 04:14:33,failed,expired_card,1,card
PAY217303,C101619,2636.51,2026-03-15 01:49:22,failed,bank_decline,1,netbanking
PAY217304,C102301,13283.41,2026-04-17 14:39:38,failed,bank_decline,1,upi
PAY217305,C101578,2139.95,2026-07-02 06:59:38,failed,insufficient_funds,2,upi
PAY217306,C103314,5181.3,2026-01-29 09:45:58,failed,expired_card,1,card
PAY217307,C101407,2664.48,2026-07-15 11:57:16,failed,network_error,1,upi
PAY217308,C102176,14830.58,2026-01-30 16:31:35,failed,bank_decline,2,card
PAY217309,C102792,25043.36,2026-03-28 12:04:29,failed,payment_method_invalid,2,netbanking
PAY217310,C101509,11470.64,2026-07-04 16:35:20,failed,insufficient_funds,3,upi
PAY217311,C102228,3418.41,2026-06-02 17:30:37,failed,payment_method_invalid,1,card
PAY217312,C102907,9659.33,2026-07-26 14:26:13,failed,bank_decline,2,upi
PAY217313,C101543,5226.3,2026-05-01 15:13:26,failed,payment_method_invalid,4,wallet
PAY217314,C103883,3861.5,2026-01-15 00:57:11,failed,insufficient_funds,3,upi
PAY217315,C102145,4367.14,2026-02-15 23:56:30,failed,insufficient_funds,2,netbanking
PAY217316,C103145,3180.57,2026-02-28 14:08:01,failed,bank_decline,2,card
PAY217317,C102817,3200.29,2026-07-24 03:12:57,failed,bank_decline,1,upi
PAY217318,C103257,11828.61,2026-07-04 17:22:19,failed,expired_card,2,card
PAY217319,C102700,2249.14,2026-03-05 05:01:55,failed,bank_decline,3,netbanking
PAY217320,C102155,42605.93,2026-03-15 06:15:10,failed,bank_decline,1,card
PAY217321,C103042,67377.52,2026-03-12 14:00:14,failed,payment_method_invalid,1,upi
PAY217322,C101866,6485.88,2026-05-19 07:35:30,failed,network_error,2,netbanking
PAY217323,C103405,46888.33,2026-06-29 02:31:42,failed,network_error,3,wallet
PAY217324,C102007,1767.32,2026-01-21 22:00:19,failed,authentication_failure,3,card
PAY217325,C102957,3911.23,2026-06-26 15:48:30,failed,network_error,1,card
PAY217326,C100826,10465.6,2026-01-06 06:03:08,failed,bank_decline,2,upi
PAY217327,C100720,5651.03,2026-02-20 21:08:40,failed,bank_decline,1,wallet
PAY217328,C102259,3937.99,2026-05-16 20:05:11,failed,network_error,3,card
PAY217329,C103386,15234.08,2026-04-20 13:41:24,failed,network_error,2,card
PAY217330,C102935,2436.39,2026-05-23 02:46:06,failed,insufficient_funds,3,card
PAY217331,C101328,3077.71,2026-07-09 10:01:00,failed,network_error,1,netbanking
PAY217332,C103423,6731.5,2026-03-27 22:05:28,failed,network_error,1,netbanking
PAY217333,C102663,4101.05,2026-06-09 06:57:10,failed,insufficient_funds,2,upi
PAY217334,C102225,2135.16,2026-02-15 23:04:41,failed,authentication_failure,1,card
PAY217335,C103963,4667.52,2026-05-02 14:15:40,failed,authentication_failure,1,upi
PAY217336,C103116,3470.39,2026-06-03 12:01:10,failed,insufficient_funds,1,upi
PAY217337,C101178,4590.08,2026-02-23 11:16:45,failed,bank_decline,3,card
PAY217338,C100260,14308.21,2026-07-15 04:49:24,failed,network_error,2,card
PAY217339,C101080,8084.48,2026-01-29 13:23:41,failed,insufficient_funds,2,wallet
PAY217340,C100706,116938.35,2026-05-30 10:36:18,failed,insufficient_funds,1,upi
PAY217341,C100728,7668.79,2026-01-21 09:55:47,failed,expired_card,1,upi
PAY217342,C102090,9082.4,2026-02-11 17:20:05,failed,insufficient_funds,1,card
PAY217343,C103936,7659.94,2026-04-08 09:55:58,failed,payment_method_invalid,3,upi
PAY217344,C102596,1280.48,2026-04-01 09:33:04,failed,authentication_failure,1,wallet
PAY217345,C101707,3812.56,2026-04-24 14:19:54,failed,expired_card,1,netbanking
PAY217346,C100992,13054.31,2026-01-11 02:58:55,failed,authentication_failure,2,netbanking
PAY217347,C103135,32792.29,2026-04-22 15:14:02,failed,insufficient_funds,3,card
PAY217348,C102194,2363.34,2026-04-12 17:57:15,failed,bank_decline,2,card
PAY217349,C100196,3837.92,2026-02-20 02:53:41,failed,insufficient_funds,1,netbanking
PAY217350,C101864,17372.43,2026-04-24 06:32:41,failed,bank_decline,1,card
PAY217351,C100721,8620.48,2026-04-11 06:19:38,failed,network_error,1,card
PAY217352,C101992,7565.81,2026-01-02 05:44:45,failed,insufficient_funds,2,card
PAY217353,C100252,3109.24,2026-06-23 12:21:17,failed,expired_card,2,wallet
PAY217354,C100854,3036.24,2026-07-27 07:03:39,failed,network_error,3,netbanking
PAY217355,C103262,4007.76,2026-03-25 16:03:36,failed,insufficient_funds,2,card
PAY217356,C100676,2573.97,2026-04-26 15:10:05,failed,authentication_failure,1,upi
PAY217357,C100426,10854.44,2026-05-09 07:49:54,failed,insufficient_funds,1,card
